	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	212.8125	170.28125	0	32
1	1	2	81.02702702702703	203.1891891891892	0	43
2	1	3	869.4411764705883	219.35294117647058	0	50
3	1	4	88.03703703703704	240.0493827160494	0	58
4	1	5	1279.0714285714287	265.3452380952381	0	63
5	1	6	1286.7111111111112	307.7	0	71
6	1	7	1126.5833333333333	343.8690476190476	0	78
7	1	8	1145.7608695652175	361.5652173913044	0	79
8	1	9	999.2285714285714	372.4714285714286	0	80
9	1	10	1190.1460674157304	408.17977528089887	0	85
10	1	11	858.1149425287356	454.04597701149424	0	99
11	1	12	487.4555555555556	462.8777777777778	0	102
12	1	13	1257.5056179775281	487.64044943820227	0	109
13	1	14	234.07608695652175	509.75	0	112
14	1	15	1282.3170731707316	532.7560975609756	0	115
15	1	16	261.7631578947368	545.578947368421	0	118
16	1	17	289.3709677419355	571.2258064516129	0	123
17	1	18	541.7361111111111	598.9861111111111	0	128
18	1	19	187.32584269662922	624.056179775281	0	133
19	1	20	125.14606741573034	622.6516853932584	0	134
20	1	21	192.30769230769232	661.3076923076923	0	141
21	1	22	435.93975903614455	829.722891566265	0	170
22	1	23	437.14473684210526	888.2763157894736	0	184
